name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
 LAGOS,2025-02-15,95,80.2,85.6,110,86.9,96.5,78,79.3,0,0,0,rain,0,0,18.6,13.9,192.1,1010.2,51.9,5.2,227.9,19.6,8,75,2025-02-15T07:02:57,2025-02-15T18:58:20,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-02-16,95,78.8,84.9,107.1,78.8,94.2,77.7,80.7,0.008,100,8.33,rain,0,0,20.4,86.3,161,1009.2,49.8,5.3,222,19.3,8,75,2025-02-16T07:02:44,2025-02-16T18:58:26,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-02-17,95,80.6,85.8,110,88.1,96.8,77.9,78.7,0,0,0,rain,0,0,21.3,11.4,206.4,1009.2,52.8,4.3,226.1,19.7,8,75,2025-02-17T07:02:30,2025-02-17T18:58:32,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-02-18,91.4,80.6,85,105.1,88.1,96.9,78.9,82.9,0.008,100,8.33,rain,0,0,19.9,11.4,206.3,1009.7,56.6,6,224.4,19.4,8,100,2025-02-18T07:02:15,2025-02-18T18:58:36,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-02-19,94.6,80.6,86,109.5,88.1,98.2,78.7,80.3,0,0,0,rain,0,0,19,13.9,193.3,1010.7,51.8,5.5,201.9,17.4,8,100,2025-02-19T07:02:00,2025-02-19T18:58:41,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-02-20,95,80.6,86.3,110,88.1,98.4,78.4,78.7,0,0,0,rain,0,0,21.9,17.2,199.4,1010.6,58,6.3,226.9,19.6,8,75,2025-02-20T07:01:44,2025-02-20T18:58:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-02-21,95,81.6,86.3,110,90.8,97.6,77.7,76.9,0,0,0,rain,0,0,23.5,12.8,204,1010.2,60.1,6,220,18.9,8,75,2025-02-21T07:01:27,2025-02-21T18:58:47,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-02-22,94.6,77,84.3,108.7,77,93.5,77.4,81,0.039,100,4.17,rain,0,0,22.8,15,214.2,1010.1,63.9,6.3,231.7,20.2,9,75,2025-02-22T07:01:09,2025-02-22T18:58:49,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-02-23,89.6,77,81.8,102.6,77,88.1,76.5,84.6,0.197,100,4.17,rain,0,0,20.4,10.3,244.6,1010.7,41.8,4.4,184.2,15.9,7,30,2025-02-23T07:00:51,2025-02-23T18:58:51,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
 LAGOS,2025-02-24,93.2,79.1,84.9,107.9,79.1,95.2,78.2,81.7,0,0,0,,0,0,21.7,16.1,194.2,1010.8,47.7,5.7,247.3,21.5,8,60,2025-02-24T07:00:32,2025-02-24T18:58:52,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-02-25,93.2,78.8,83.3,107.8,78.8,92.5,78.1,85.2,2.638,100,4.17,rain,0,0,34.4,23,192.9,1011.4,48.1,6.3,234.9,20.3,8,75,2025-02-25T07:00:12,2025-02-25T18:58:53,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-02-26,87.8,75.1,81.9,97.2,75.1,88.4,76.4,84.3,0.008,100,4.17,rain,0,0,20.6,15,173.5,1012.1,54.2,4.5,227.3,19.8,8,75,2025-02-26T06:59:52,2025-02-26T18:58:53,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999,VRJT5"
 LAGOS,2025-02-27,93.2,77,83.9,105,77,91.4,76.8,80.6,0,0,0,,0,0,20.4,9.2,185.3,1011.4,49.6,4.9,229.6,19.7,8,75,2025-02-27T06:59:31,2025-02-27T18:58:52,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-02-28,89.6,80.4,84,105.2,87.1,94.8,78.4,83.7,0.118,100,8.33,rain,0,0,18.1,11.4,204.4,1010.6,49.4,4.8,226.4,19.7,8,75,2025-02-28T06:59:09,2025-02-28T18:58:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-01,93.3,79.1,85.1,110.4,79.1,96.6,78.6,81.8,0,0,0,rain,0,0,20.4,15,194.7,1009.9,52.8,4.8,239.9,20.8,8,75,2025-03-01T06:58:47,2025-03-01T18:58:50,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
 LAGOS,2025-03-02,93.2,80.6,85.5,107.5,87.9,97.4,78.5,80.4,0,0,0,rain,0,0,20.8,15,194.5,1009.3,50.5,5.5,246.7,21.3,9,75,2025-03-02T06:58:25,2025-03-02T18:58:48,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-03-03,95,80.6,86.1,110,88.1,98.5,78.6,79.5,0.035,100,4.17,rain,0,0,22.8,15,200.3,1008.9,56.3,4.8,232.2,20,8,100,2025-03-03T06:58:02,2025-03-03T18:58:46,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-04,91.4,82.4,85.5,107.8,92.1,98.1,78.8,80.9,0,0,0,rain,0,0,23.7,20.8,197.7,1008.2,59.1,5.6,235.1,20.4,8,100,2025-03-04T06:57:38,2025-03-04T18:58:43,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-05,93.2,81.7,85.6,110.4,90.1,97.5,78.2,79.2,0.004,100,4.17,rain,0,0,19,13.9,204.2,1008.3,49.6,6,223.5,19.2,8,75,2025-03-05T06:57:14,2025-03-05T18:58:40,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-03-06,93.5,79.7,85.2,107,79.7,95.2,77.1,77.8,0,0,0,rain,0,0,21,15,193,1010.3,51.6,6,234.9,20.3,8,75,2025-03-06T06:56:50,2025-03-06T18:58:37,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-07,93.2,79.5,85.8,109.5,79.5,97.3,78.2,79.2,0,0,0,rain,0,0,23,17.2,204.4,1010.5,56.7,6.4,223.2,19.2,7,100,2025-03-07T06:56:25,2025-03-07T18:58:33,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-08,95,82.2,86.7,110,90.7,99,78.1,76.6,0,0,0,rain,0,0,20.1,11.4,191.8,1009.5,52.6,6,226,19.5,8,100,2025-03-08T06:55:59,2025-03-08T18:58:29,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-09,95,82.2,86.8,110,92.2,99.7,78.7,78,0,0,0,rain,0,0,21.9,13.9,185.4,1009.1,55.4,6.1,237,20.5,8,100,2025-03-09T06:55:34,2025-03-09T18:58:24,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-03-10,95,80.8,87.1,110,87.3,100.1,78.6,77.3,0,0,0,rain,0,0,21.9,15,195.5,1010.1,55.9,6.2,228.8,19.8,8,100,2025-03-10T06:55:08,2025-03-10T18:58:19,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-11,93.2,71.6,83.2,113.5,71.6,94,77.5,84,0,0,0,rain,0,0,51.9,29.3,191.6,1010.9,64.7,5.9,209,18.1,8,75,2025-03-11T06:54:41,2025-03-11T18:58:14,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-12,93.2,80.5,85.5,110.9,87.9,97.9,78.9,81.6,0,0,0,,0,0,24.2,15,210.9,1010,43.8,6.4,230.3,19.9,9,100,2025-03-12T06:54:15,2025-03-12T18:58:09,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
 LAGOS,2025-03-13,93.2,76.9,84,110.4,76.9,92.9,77.2,81.2,0,0,0,rain,0,0,24.4,13.9,195.5,1009.5,59.8,6,222.8,19.2,9,100,2025-03-13T06:53:48,2025-03-13T18:58:03,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-14,93.2,80.4,85.7,110.9,86.5,97.2,77.8,78,0,0,0,rain,0,0,22.1,12.8,185.3,1010.4,57,6.3,243.1,20.9,9,75,2025-03-14T06:53:20,2025-03-14T18:57:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-15,95,80.6,86.5,110,88,98.6,78.2,77.6,0,0,0,rain,0,0,19,11.4,192.4,1011.6,57.8,6.2,237.6,20.6,9,75,2025-03-15T06:52:53,2025-03-15T18:57:51,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-03-16,93.2,82,86.3,110.4,91.7,99.1,78.6,78.5,0,0,0,rain,0,0,21.9,17.2,197.4,1011.8,60.7,5.9,233.9,20.1,9,75,2025-03-16T06:52:25,2025-03-16T18:57:44,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-03-17,93.2,80.6,86.3,110.4,87.1,98.2,77.9,76.8,0,0,0,rain,0,0,24.4,17.2,191.5,1010.9,55.7,6.2,249.1,21.6,9,100,2025-03-17T06:51:57,2025-03-17T18:57:38,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-03-18,93.2,81,86.4,107.5,89,98.5,78,76.9,0,0,0,rain,0,0,22.6,18.3,201.7,1010,54.9,5.8,197.9,16.8,8,75,2025-03-18T06:51:29,2025-03-18T18:57:31,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-03-19,91.5,80.6,85.1,107.7,87.1,97.1,78.5,80.8,0.787,100,4.17,rain,0,0,20.4,13.9,192.2,1011,57.8,5.8,209.1,18.1,8,75,2025-03-19T06:51:01,2025-03-19T18:57:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-20,91.7,80.6,85.4,107.8,87.1,97,78.2,79.7,0,0,0,rain,0,0,19.7,12.8,203.6,1012.7,59.2,6.2,226.9,19.7,9,75,2025-03-20T06:50:32,2025-03-20T18:57:17,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999,VRJT5"
 LAGOS,2025-03-21,91.7,73.4,85,107.8,73.4,95.5,77.4,79.1,0,0,0,rain,0,0,34.4,20.8,190.8,1012.8,61.2,7,218.7,18.8,8,75,2025-03-21T06:50:03,2025-03-21T18:57:10,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
 LAGOS,2025-03-22,93.3,71.6,81.6,107,71.6,88,75.3,82.4,0,0,0,rain,0,0,51.9,13.9,204.7,1011.7,57.4,5.4,214.9,18.4,8,60,2025-03-22T06:49:35,2025-03-22T18:57:03,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-03-23,91.4,73.4,81.8,106.6,73.4,88.5,75.2,81.3,0.197,100,4.17,rain,0,0,19.7,10.3,177.5,1011.2,58.4,5.2,235.2,20.3,8,75,2025-03-23T06:49:06,2025-03-23T18:56:56,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,65201099999"
 LAGOS,2025-03-24,93.2,77,83.2,105.2,77,90.1,77.1,83.3,0.827,100,4.17,rain,0,0,20.6,16.1,224.5,1011.8,62.6,6.2,251.5,21.8,8,60,2025-03-24T06:48:37,2025-03-24T18:56:48,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-03-25,91.4,77,84.1,105.2,77,92.3,77.8,82.6,0,0,0,rain,0,0,21.3,15,213.9,1011.6,54,4.8,233.8,20.4,8,75,2025-03-25T06:48:08,2025-03-25T18:56:41,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-03-26,91.4,82.3,85.3,107.8,90.9,97.1,78.3,80.3,0.016,100,4.17,rain,0,0,23.7,16.1,207.5,1010.3,57.2,6.9,205.3,17.6,8,75,2025-03-26T06:47:40,2025-03-26T18:56:34,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-03-27,95,76.8,84,112.9,76.8,92.1,76.2,78.3,0,0,0,,0,0,21.9,13.9,188.2,1009.5,51.3,6,231.6,19.9,9,30,2025-03-27T06:47:11,2025-03-27T18:56:26,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-03-28,93.2,77.4,84.7,107.5,77.4,94.3,77.2,78.8,0.008,100,8.33,rain,0,0,20.1,13.9,190.9,1009.8,54.6,6.5,247.1,21.3,8,60,2025-03-28T06:46:42,2025-03-28T18:56:19,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,VRJT5,65201099999"
 LAGOS,2025-03-29,93.2,80.4,86,107.5,86.8,96.3,76.8,75,0,0,0,rain,0,0,23.3,12.8,189.3,1009.3,50.8,6.1,247,21.4,9,75,2025-03-29T06:46:13,2025-03-29T18:56:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-03-30,93,80.6,85.8,107.7,88.1,97.3,77.9,78,0,0,0,rain,0,0,24.6,16.1,205.2,1009.3,52.1,6.2,219.2,19,7,75,2025-03-30T06:45:45,2025-03-30T18:56:04,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
 LAGOS,2025-03-31,95,78.8,85.6,112.9,78.8,97.1,78.3,79.6,0.032,100,20.83,rain,0,0,25.3,16.1,213.6,1009.2,62.8,8.4,208.3,18,8,75,2025-03-31T06:45:16,2025-03-31T18:55:57,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-04-01,93.2,81,85.2,107.5,89.3,97.5,78.7,81.4,0.044,100,20.83,rain,0,0,21.3,13.9,204.5,1009,68.2,8.2,211,18.2,8,75,2025-04-01T06:44:48,2025-04-01T18:55:50,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-04-02,86,75.2,82.4,101.9,75.2,92.9,78.8,88.9,0.315,100,4.17,rain,0,0,28.9,16.1,197.5,1009.5,59.3,4.9,178.8,15.4,7,75,2025-04-02T06:44:19,2025-04-02T18:55:43,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,65201099999"
 LAGOS,2025-04-03,91.4,73.4,82,107.8,73.4,89,76.3,84,1.22,100,8.33,rain,0,0,15,13.9,170.6,1010.5,47.4,5.2,184.5,16,7,30,2025-04-03T06:43:51,2025-04-03T18:55:36,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-04-04,93.2,78.8,85.1,109.5,78.8,94.8,77.9,80.3,1.22,100,4.17,rain,0,0,18.1,13.9,199.7,1011.1,49.8,6.3,248.6,21.6,8,60,2025-04-04T06:43:23,2025-04-04T18:55:29,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
 LAGOS,2025-04-05,93.2,80.6,86.2,107.5,87.9,97.6,77.8,77.3,0,0,0,rain,0,0,24.6,17.2,207.3,1010.8,51.3,7.5,256.8,22.2,9,75,2025-04-05T06:42:56,2025-04-05T18:55:23,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
 LAGOS,2025-04-06,93.1,80.5,86.2,110.1,86.9,97.6,77.7,77,0.143,100,54.17,rain,0,0,21.3,15,194.4,1010.3,47,6.2,232.9,20.1,9,75,2025-04-06T06:42:28,2025-04-06T18:55:16,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,DNMM
 LAGOS,2025-04-07,93.1,80.5,85.7,110.1,87.9,97.8,78.6,80.1,0.044,100,33.33,rain,0,0,20.6,12.8,186.7,1010.3,46.4,6.4,208.9,17.8,7,75,2025-04-07T06:42:01,2025-04-07T18:55:10,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote"
 LAGOS,2025-04-08,94.9,80.5,86.2,109.7,87.9,98,78.2,78.4,0.028,100,20.83,rain,0,0,19.9,13.9,192.3,1012,49.8,6.3,286.5,24.7,10,75,2025-04-08T06:41:34,2025-04-08T18:55:04,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote"
 LAGOS,2025-04-09,91.3,76.9,84.2,100.3,76.9,92.5,76,77.6,0.02,100,16.67,rain,0,,18.8,16.1,222,1012.9,45.4,5.8,276.4,23.9,10,75,2025-04-09T06:41:07,2025-04-09T18:54:58,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,DNMM
 LAGOS,2025-04-10,91.3,73.3,83.4,104.8,73.3,91.3,76.6,81.1,0.252,100,25,rain,0,,18.3,16.1,186.9,1011.1,50.5,6.1,268.8,23.3,9,60,2025-04-10T06:40:41,2025-04-10T18:54:53,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote"
 LAGOS,2025-04-11,89.5,73.3,80.4,104.9,73.3,86.7,75.6,86.4,0.055,100,16.67,rain,0,,14.5,13.9,179.6,1010.1,47.5,5.2,172.9,14.9,8,60,2025-04-11T06:40:14,2025-04-11T18:54:47,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,DNMM
 LAGOS,2025-04-12,91.3,75.1,83.9,104.8,75.1,92.2,76.8,80.4,0,0,0,,0,,13.2,13.9,203.7,1010.7,49.1,5.7,285.8,24.6,10,60,2025-04-12T06:39:49,2025-04-12T18:54:42,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,DNMM
 LAGOS,2025-04-13,93.1,80.5,85.4,110.1,87.9,97,78.4,80.6,0.008,100,8.33,rain,0,,15.9,10.3,191.3,1010.9,46.5,6.1,296.8,25.7,9,60,2025-04-13T06:39:23,2025-04-13T18:54:37,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,DNMM
 LAGOS,2025-04-14,91.3,80.5,84.1,107.5,87.9,95.2,78.3,83.1,0.012,100,12.5,rain,0,,16.6,15,205.6,1010.4,67.1,9.9,273.4,23.6,8,100,2025-04-14T06:38:58,2025-04-14T18:54:33,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with strong storms possible.,rain,"DNMM,remote"
